"trial","subject_id","net","vignette","vignette_sex","response_1","response_2","response_3","discrete_response_1","discrete_response_2","discrete_response_3","truth","discrete_answer","neighbor_list","neighbor_avg_1","all_neighbor_list","neighbor_estimates_1","neighbor_avg_2","neighbor_estimates_2"
15040,68271,"Social",2.7,"M",0,22,1.25,"A","A","A",5,"A","55459,57108,55783,58084",5,"55459,57108,55783,58084","0,0,20,0",1.25,"0,0,5,0"
15040,67025,"Social",2.7,"M",10,10,7,"A","A","A",5,"A","58098,55592",17.5,"58098,58053,56763,55592","10,25",5,"5,5"
15040,65459,"Social",2.7,"M",0,0,5,"A","A","A",5,"A","55425,55528,58271,55779",1.75,"55425,55528,58271,55779","0,5,1,1",6,"22,1,0,1"
15040,65380,"Social",2.7,"M",70,2,4,"C","A","A",5,"A","55425,55416,57080,58033",2.75,"55425,55416,57080,58033","0,1,0,10",6.25,"0,0,0,25"
15040,68098,"Social",2.7,"M",10,5,5,"A","A","A",5,"A","58190,57025,55783,55585",5,"58190,57025,55783,55585","0,10,0,10",6,"4,10,0,10"
15040,65425,"Social",2.7,"M",1,0,0,"A","A","A",5,"A","55380,57111,55459,57081",20,"55380,57111,55459,57081","0,0,10,70",1.75,"0,0,5,2"
15040,68000,"Social",2.7,"M",5,10,18,"A","A","A",5,"A","58190,55416,57086,55594",15,"58190,55416,57086,55594","20,30,0,10",17.5,"10,50,0,10"
15040,65783,"Social",2.7,"M",0,0,0,"A","A","A",5,"A","55618,58271,58098,57092",2.5,"55618,58271,58098,57092","10,0,0,0",7.25,"5,22,0,2"
15040,65528,"Social",2.7,"M",1,1,1,"A","A","A",5,"A","58185,55459,56888,58084",8.75,"58185,55459,56888,58084","0,5,20,10",2.33333333333333,"0,NA,5,2"
15040,67107,"Social",2.7,"M",2,2,2,"A","A","A",5,"A","56937,57086,55594",18.3333333333333,"56937,57086,58053,55594","20,30,5",21.6666666666667,"10,50,5"
15040,65431,"Social",2.7,"M",0,1,1,"A","A","A",5,"A","55618,57111,56937,56881",26.25,"55618,57111,56937,56881","0,100,5,0",2,"0,1,5,2"
15040,68264,"Social",2.7,"M",10,5,5,"A","A","A",5,"A","55618,55419,55804,57081",3,"55618,55419,55804,57081","2,0,10,0",3,"5,0,5,2"
15040,65804,"Social",2.7,"M",2,5,2,"A","A","A",5,"A","58270,58264,57132,56881",27.5,"58270,58264,57132,56881","0,100,10,0",1.5,"0,1,5,0"
15040,65618,"Social",2.7,"M",0,2,2,"A","A","A",5,"A","55431,58185,58264,55783",5,"55431,58185,58264,55783","0,0,10,10",2,"1,0,5,2"
15040,68190,"Social",2.7,"M",10,10,1,"A","A","A",5,"A","58000,58098,56888,58084",10,"58000,58098,56888,58084","10,5,20,5",6.66666666666667,"5,NA,5,10"
15040,66857,"Social",2.7,"M",5,0,1,"B","A","A",5,"A","57108,55472,57132,55585",0,"57108,55472,57132,55585","0,0,0,0",1,"0,4,0,0"
15041,68281,"Social",2.7,"M",0,0,NA,"A","A",NA,5,"A","55439,55381,56990",10,"55439,55381,56990,57039","10,20,0",5,"0,15,0"
15041,65461,"Social",2.7,"M",5,1,0,"A","A","A",5,"A","55434,58192,56530,56993",1.25,"55434,58192,56530,56993","0,0,5,0",1.25,"0,0,5,0"
15041,65610,"Social",2.7,"M",0,1,1,"A","A","A",5,"A","55470,55354,57041,58210",7.5,"55470,55354,57041,58210","5,25,0,0",2.75,"5,5,1,0"
15041,67903,"Social",2.7,"M",0,10,5,"B","A","A",5,"A","55381,57147,57041,58288",8.75,"55381,57147,57041,58288","25,10,0,0",2.75,"5,0,5,1"
15041,66993,"Social",2.7,"M",0,0,0,"B","A","A",5,"A","55461,57147,56530",3.33333333333333,"55461,57147,57039,56530","5,0,5",3.66666666666667,"1,5,5"
15041,65355,"Social",2.7,"M",0,0,0,"A","A","A",5,"A","57002,55381,58210",10,"57002,55381,56532,58210","10,0,20",3.66666666666667,"0,1,10"
15041,65369,"Social",2.7,"M",15,15,5,"A","A","A",5,"A","55454,55439,56907,57041",18.3333333333333,"55454,55439,56907,57041","25,10,20,NA",8.5,"5,10,15,4"
15041,65388,"Social",2.7,"M",5,0,5,"A","A","A",5,"A","56861,55467,56530",5,"56996,56861,55467,56530","NA,5,5",5,"0,10,5"
15041,68195,"Social",2.7,"M",NA,NA,5,NA,NA,"A",5,"A","55471,55454,55434,57019",3.33333333333333,"55471,55454,55434,57019","5,0,NA,5",2.75,"5,0,4,2"
15041,68210,"Social",2.7,"M",0,1,5,"A","A","A",5,"A","55382,55355,56861,55610",1.25,"55382,55355,56861,55610","0,0,0,5",2.75,"0,0,1,10"
15041,65415,"Social",2.7,"M",0,0,0,"A","A","A",5,"A","55434,55377,56990",1,"55434,55377,56996,56990","3,0,0",1,"3,0,0"
15041,66907,"Social",2.7,"M",10,10,10,"A","A","A",5,"A","57002,55377,55369",12.6666666666667,"57002,55377,56996,55369","15,3,20",9.33333333333333,"15,3,10"
15041,65470,"Social",2.7,"M",0,0,0,"A","A","A",5,"A","57002,58192,55610",6.66666666666667,"57002,58192,55610,58168","0,0,20",3.66666666666667,"1,0,10"
15041,67019,"Social",2.7,"M",5,2,2,"B","A","A",5,"A","58195,56990",0,"58195,56532,56990,58168","0,NA",0,"0,NA"
15041,66990,"Social",2.7,"M",0,0,0,"A","A","A",5,"A","55415,56536,57019,58281",3.75,"55415,56536,57019,58281","0,0,10,5",3,"0,0,10,2"
15041,67041,"Social",2.7,"M",25,5,10,"A","A","A",5,"A","55369,55610,57903",5,"55369,55610,57903,58168","15,0,0",8.66666666666667,"15,10,1"
15041,65382,"Social",2.7,"M",0,0,0,"B","A","B",5,"A","56861,58288,58210",1.66666666666667,"56861,58288,58168,58210","0,5,0",4,"1,10,1"
15041,66530,"Social",2.7,"M",5,5,5,"A","A","A",5,"A","55461,56661,55388,56993",2.5,"55461,56661,55388,56993","5,5,0,0",0.25,"1,0,0,0"
15041,65471,"Social",2.7,"M",5,5,5,"A","A","A",5,"A","58195,58192,56994",7.5,"58195,58192,56994,57039","0,NA,15",5,"0,NA,10"
15041,67147,"Social",2.7,"M",0,5,3,"A","A","A",5,"A","55454,56994,57903,56993",5,"55454,56994,57903,56993","0,NA,15,0",6,"10,4,10,0"
15041,65354,"Social",2.7,"M",5,5,5,"A","A","A",5,"A","57002,55377,55610,55467",7.66666666666667,"57002,55377,55610,55467","NA,3,0,20",3.5,"0,3,1,10"
15041,65377,"Social",2.7,"M",3,3,3,"B","B","B",5,"A","56661,55415,55354,56907",3.75,"56661,55415,55354,56907","5,0,10,0",3.75,"5,0,10,0"
15041,66994,"Social",2.7,"M",15,10,8,"A","A","A",5,"A","55471,56536,57147",5,"55471,56997,56536,57147","5,10,0",6.66666666666667,"5,10,5"
15041,65467,"Social",2.7,"M",NA,0,0,"A","A","A",5,"A","55434,55388,55354",3.33333333333333,"55434,55388,56997,55354","5,5,0",1.66666666666667,"5,0,0"
15041,68192,"Social",2.7,"M",0,0,0,"A","A","A",5,"A","55471,55470,55461,56661",2.5,"55471,55470,55461,56661","5,5,0,0",1.5,"1,5,0,0"
15041,65381,"Social",2.7,"M",10,0,0,"A","A","A",5,"A","55355,57903,58288,58281",0,"55355,57903,58288,58281","0,0,0,0",2.75,"0,0,10,1"
15041,65439,"Social",2.7,"M",20,15,14,"A","A","A",5,"A","55369,56536,58281",8.33333333333333,"56997,55369,56536,58281","15,0,10",8.33333333333333,"15,0,10"
15041,66861,"Social",2.7,"M",5,10,2,"A","A","A",5,"A","55388,55382,56536,58210",3.75,"55388,55382,56536,58210","0,5,0,10",2.75,"0,0,1,10"
15041,66536,"Social",2.7,"M",10,10,10,"A","A","A",5,"A","55439,56994,56990,56861",10,"55439,56994,56990,56861","20,5,0,15",8.75,"15,10,0,10"
15041,68288,"Social",2.7,"M",0,1,1,"A","A","A",5,"A","55382,55381,57903",3.33333333333333,"55382,55381,57039,57903","10,0,0",3.33333333333333,"0,0,10"
15041,65454,"Social",2.7,"M",NA,4,NA,"B","A","A",5,"A","58195,55369,57147",7.5,"55451,58195,55369,57147","15,0,NA",10,"15,5,NA"
15041,65434,"Social",2.7,"M",0,0,0,"A","A","A",5,"A","55461,58195,55415,55467",2.5,"55461,58195,55415,55467","5,NA,0,NA",0.333333333333333,"1,0,0,NA"
15041,66661,"Social",2.7,"M",0,0,0,"A","A","A",5,"A","58192,55377,56530",2.66666666666667,"55451,58192,55377,56530","3,0,5",2.66666666666667,"3,0,5"
15041,67002,"Social",2.7,"M",20,10,5,"A","A","A",5,"A","55470,55355,55354,56907",3.75,"55470,55355,55354,56907","5,0,10,0",3.75,"5,0,10,0"
15042,65403,"Social",2.7,"F",0,0,0,"B","B","A",5,"A","55468,55437,58293,58286",7.75,"55468,55437,58293,58286","30,1,0,0",4,"10,5,1,0"
15042,65404,"Social",2.7,"F",0,0,0,"A","A","A",5,"A","55478,55448,56828,58254",1,"55478,55448,56828,58254","2,0,2,0",3.25,"5,5,3,0"
15042,66828,"Social",2.7,"F",0,0,0,"A","A","A",5,"A","56706,55404,57771,58295",2.5,"56706,55404,57771,58295","5,0,0,5",2.25,"4,0,0,5"
15042,67771,"Social",2.7,"F",5,5,5,"A","A","A",5,"A","55468,55441,56828,56935",9,"55468,55441,56828,56935","25,1,0,10",5,"NA,5,0,10"
15042,66935,"Social",2.7,"F",10,10,5,"A","A","A",5,"A","55443,57771,55597,58293",11.6666666666667,"55443,57771,55597,58293","0,NA,30,5",5.33333333333333,"1,NA,10,5"
15042,65448,"Social",2.7,"F",0,5,3,"A","A","A",5,"A","55404,55597,58286,58136",12.75,"55404,55597,58286,58136","0,0,0,51",4,"1,0,0,15"
15042,65468,"Social",2.7,"F",1,5,5,"A","A","A",5,"A","55566,57771,55403,58254",4.25,"55566,57771,55403,58254","2,0,5,10",5,"5,0,5,10"
15042,65597,"Social",2.7,"F",0,1,NA,"B","B",NA,5,"A","55448,55443,58207,56935",6.66666666666667,"55448,55443,58207,56935","10,0,NA,10",6.66666666666667,"5,5,NA,10"
15042,65443,"Social",2.7,"F",NA,NA,NA,NA,NA,NA,5,"A","55597,58129,58275,56935",5,"55597,58129,58275,56935","0,5,5,10",5.25,"1,5,5,10"
15042,67938,"Social",2.7,"F",0,10,5,"A","A","A",5,"A","57834,55378,58207,58272",17,"57834,55378,58207,58272","10,50,5,3",4.25,"5,2,8,2"
15042,65452,"Social",2.7,"F",0,0,0,"A","A","A",5,"A","57010,55566,57951,55535",7.75,"57010,55566,57951,55535","15,5,1,10",8.66666666666667,"15,NA,1,10"
15042,65504,"Social",2.7,"F",10,4,3,"A","A","A",5,"A","55478,58207,58295,58272",5.5,"55478,58207,58295,58272","10,5,2,5",5,"5,4,3,8"
15042,65547,"Social",2.7,"F",1,1,1,"A","A","A",5,"A","56706,57912,55378,55456",12.5,"56706,57912,55378,55456","50,0,0,0",0.5,"2,0,0,0"
15042,67010,"Social",2.7,"F",5,NA,5,"A",NA,"A",5,"A","57912,55452,55372,58171",2.5,"57912,55452,55372,58171","0,10,0,0",3.33333333333333,"0,10,0,NA"
15042,65523,"Social",2.7,"F",0,0,4.5,"A","A","A",5,"A","57951,57912,55478,58286",4.25,"57951,57912,55478,58286","15,2,0,0",4.5,"15,3,0,0"
15042,68207,"Social",2.7,"F",10,5,5,"A","A","A",5,"A","57938,55372,55504,55597",5,"57938,55372,55504,55597","10,10,0,0",6.25,"4,10,1,10"
15042,68138,"Social",2.7,"F",1,5,3,"A","A","A",5,"A","55441,55456,57009,58129",8.75,"55441,55456,57009,58129","25,0,5,5",3.33333333333333,"NA,0,5,5"
15042,65456,"Social",2.7,"F",0,0,0,"A","A","A",5,"A","55547,55372,58138,58132",5.5,"55547,55372,58138,58132","10,1,10,1",5.875,"10,1,7.5,5"
15042,65478,"Social",2.7,"F",2,3,2,"A","A","A",5,"A","55523,55437,55404,55504",2.5,"55523,55437,55404,55504","10,0,0,0",1.25,"4,0,0,1"
15042,68132,"Social",2.7,"F",10,7.5,7.5,"A","A","A",5,"A","57951,55456,58171,58136",16.5,"57951,55456,58171,58136","15,0,51,0",10,"15,0,15,NA"
15042,68136,"Social",2.7,"F",51,15,3,"A","A","A",5,"A","57951,55535,55448,58132",6.5,"57951,55535,55448,58132","15,0,10,1",7.125,"15,5,7.5,1"
15042,68254,"Social",2.7,"F",2,5,2,"A","A","A",5,"A","55468,55437,55404,55378",12.75,"55468,55437,55404,55378","50,0,1,0",2,"2,0,5,1"
15042,68129,"Social",2.7,"F",5,5,5,"A","A","A",5,"A","55443,55441,58171,58138",8.66666666666667,"55443,55441,58171,58138","25,NA,1,0",5,"NA,NA,5,NA"
15042,65437,"Social",2.7,"F",0,1,1,"A","A","A",5,"A","55535,55478,55403,58254",1.25,"55535,55478,55403,58254","2,2,0,1",2.25,"5,3,0,1"
15042,66706,"Social",2.7,"F",0,0,0,"A","A","A",5,"A","55547,55535,57834,56828",1.25,"55547,55535,57834,56828","1,1,0,3",1,"1,1,0,2"
15042,65535,"Social",2.7,"F",1,1,1,"A","A","A",5,"A","56706,55452,55437,58136",12.75,"56706,55452,55437,58136","0,0,0,51",4,"0,0,1,15"
15042,68272,"Social",2.7,"F",5,8,3,"A","A","A",5,"A","57938,55441,55504,58171",8.75,"57938,55441,55504,58171","10,25,0,0",7,"4,NA,10,NA"
15042,68275,"Social",2.7,"F",5,5,5,"A","A","A",5,"A","55566,55443,57009,58295",6.66666666666667,"55566,55443,57009,58295","5,NA,10,5",6.33333333333333,"4,NA,10,5"
15042,67834,"Social",2.7,"F",3,2,2,"A","A","A",5,"A","56706,57938,55372,58286",2.5,"56706,57938,55372,58286","10,0,0,0",5,"10,10,0,0"
15042,68286,"Social",2.7,"F",0,0,0,"A","A","A",5,"A","55523,55448,57834,55403",0.75,"55523,55448,57834,55403","0,0,0,3",1.75,"5,0,0,2"
15042,67912,"Social",2.7,"F",0,0,0,"A","A","A",5,"A","57010,55547,55523,58295",2.75,"57010,55547,55523,58295","1,5,0,5",1.66666666666667,"1,4,0,NA"
15042,68293,"Social",2.7,"F",30,10,10,"A","A","A",5,"A","55566,55403,57009,56935",6.25,"55566,55403,57009,56935","0,10,10,5",6.25,"0,10,10,5"
15042,68295,"Social",2.7,"F",5,4,4,"A","A","A",5,"A","57912,56828,55504,58275",3.75,"57912,56828,55504,58275","10,0,0,5",2.25,"4,0,0,5"
15042,65372,"Social",2.7,"F",10,10,10,"B","B","B",5,"A","57010,57834,58207,55456",4.5,"57010,57834,58207,55456","10,0,5,3",2.33333333333333,"5,0,NA,2"
15042,67951,"Social",2.7,"F",15,15,NA,"A","A",NA,5,"A","55523,55452,58136,58132",15.25,"55523,55452,58136,58132","0,0,10,51",5.625,"0,0,7.5,15"
15042,68171,"Social",2.7,"F",0,NA,1,"A","A","A",5,"A","57010,58132,58129,58272",6.25,"57010,58132,58129,58272","10,5,5,5",6.83333333333333,"7.5,5,NA,8"
15042,65378,"Social",2.7,"F",50,2,5,"B","B","B",5,"A","55547,57938,58254,57009",2,"55547,57938,58254,57009","2,1,0,5",5.25,"5,1,10,5"
15042,65566,"Social",2.7,"F",10,10,NA,"A","A",NA,5,"A","55468,55452,58293,58275",9,"55468,55452,58293,58275","0,30,1,5",5,"0,10,5,5"
15042,67009,"Social",2.7,"F",5,5,5,"A","A","A",5,"A","55378,58293,58138,58275",21.5,"55378,58293,58138,58275","50,30,1,5",5.5,"2,10,5,5"
15042,65441,"Social",2.7,"F",25,NA,NA,"B",NA,NA,5,"A","57771,58138,58129,58272",4,"57771,58138,58129,58272","5,1,5,5",5.75,"5,5,8,5"
15123,70002,"Social",2.7,"M",0,0,0,"A","A","A",5,"A","60861,60024,60004",3.66666666666667,"60861,60024,60004,60791","1,5,5",5,"5,5,5"
15123,70004,"Social",2.7,"M",1,5,2,"A","A","A",5,"A","60037,60002,60751",6.66666666666667,"60037,60002,60001,60751","0,20,0",1.66666666666667,"0,0,5"
15123,70006,"Social",2.7,"M",0,5,0,"A","A","A",5,"A","60610,60145,60716",6.66666666666667,"60610,60361,60145,60716","10,0,10",2.33333333333333,"2,0,5"
15123,70015,"Social",2.7,"M",NA,13,12,NA,"A","A",5,"A","60016,60760,60631,60749",15.75,"60016,60760,60631,60749","10,0,3,50",7.5,"10,5,5,10"
15123,70016,"Social",2.7,"M",10,10,10,"B","B","A",5,"A","60024,60015,60610,60126",6.66666666666667,"60024,60015,60610,60126","NA,5,5,10",7,"13,5,5,5"
15123,70024,"Social",2.7,"M",5,5,5,"A","A","A",5,"A","60016,60002,60837",5,"60016,60002,60361,60837","0,10,5",5,"0,10,5"
15123,70037,"Social",2.7,"M",20,0,0,"A","A","A",5,"A","60004,60760,60749,60730",1,"60004,60760,60749,60730","1,0,0,3",7.5,"5,15,5,5"
15123,70039,"Social",2.7,"M",0,25,NA,"A","A",NA,5,"A","60851,60760,60778,60717",20.75,"60851,60760,60778,60717","70,3,5,5",3.75,"2,5,3,5"
15123,70077,"Social",2.7,"M",0,5,0,"A","A","A",5,"A","60145,60716",5,"60001,60145,60791,60716","10,0",1,"2,0"
15123,70126,"Social",2.7,"M",5,5,5,"B","B","A",5,"A","60016,60586,60843",20,"60016,60586,60843,60791","10,25,25",6.66666666666667,"10,5,5"
15123,70145,"Social",2.7,"M",10,2,2,"A","A","A",5,"A","60006,60077,60811",0,"60006,60275,60077,60811","0,0,0",3.33333333333333,"5,5,0"
15123,70716,"Social",2.7,"M",0,0,0,"B","A","A",5,"A","60006,60641,60077,60799",7.5,"60006,60641,60077,60799","0,0,20,10",10,"5,5,15,15"
15123,70717,"Social",2.7,"M",70,2,6,"A","A","A",5,"A","60039,60731,60803",0.333333333333333,"60039,60731,60803,60791","0,0,1",17,"25,25,1"
15123,70726,"Social",2.7,"M",30,10,20,"B","B","B",5,"A","60731,60641,60799,60764",12.5,"60731,60641,60799,60764","0,20,20,10",18.75,"25,20,15,15"
15123,70730,"Social",2.7,"M",0,15,0,"A","A","A",5,"A","60037,60837,60799,60749",11.25,"60037,60837,60799,60749","20,0,20,5",6.25,"0,5,15,5"
15123,70731,"Social",2.7,"M",0,25,0,"A","A","A",5,"A","60811,60726,60717,60714",26.25,"60811,60726,60717,60714","70,30,0,5",4.5,"2,10,0,6"
15123,70743,"Social",2.7,"M",10,5,3,"A","A","A",5,"A","60586,60811,60751,60749",6.25,"60586,60811,60751,60749","0,0,0,25",3.75,"5,5,0,5"
15123,70749,"Social",2.7,"M",0,5,3,"A","A","A",5,"A","60037,60015,60743,60730",10,"60037,60015,60743,60730","NA,20,0,10",8.25,"13,0,15,5"
15123,70751,"Social",2.7,"M",0,5,NA,"A","A",NA,5,"A","60004,60743,60610",7,"60004,60743,60610,60841","1,10,10",5,"5,5,5"
15123,70760,"Social",2.7,"M",3,5,8,"A","A","A",5,"A","60861,60039,60037,60015",8.33333333333333,"60861,60039,60037,60015","NA,20,0,5",10.75,"13,0,25,5"
15123,70764,"Social",2.7,"M",20,20,20,"A","A","A",5,"A","60641,60837,60803,60726",11.5,"60641,60837,60803,60726","30,1,5,10",7.75,"10,1,5,15"
15123,70778,"Social",2.7,"M",5,3,5,"A","A","A",5,"A","60039,60803,60714",2,"60039,60841,60803,60714","0,1,5",10.6666666666667,"25,1,6"
15123,70799,"Social",2.7,"M",20,15,15,"A","A","A",5,"A","60861,60730,60726,60716",8.75,"60861,60730,60726,60716","0,30,0,5",7.5,"0,10,15,5"
15123,70803,"Social",2.7,"M",1,1,1,"A","A","A",5,"A","60778,60764,60717",31.6666666666667,"60361,60778,60764,60717","70,20,5",8.33333333333333,"2,20,3"
15123,70811,"Social",2.7,"M",0,0,0,"A","A","A",5,"A","60743,60731,60145,60714",6.25,"60743,60731,60145,60714","10,0,10,5",9.5,"2,25,5,6"
15123,70836,"Social",2.7,"M",5,9,5,"A","A","A",5,"A","60851,60631,60586",26.6666666666667,"60851,60631,60586,60361","25,5,50",6.66666666666667,"5,5,10"
15123,70837,"Social",2.7,"M",5,5,5,"A","A","A",5,"A","60024,60764,60730",8.33333333333333,"60024,60275,60764,60730","5,0,20",13.3333333333333,"5,15,20"
15123,70586,"Social",2.7,"M",25,5,5,"A","A","A",5,"A","60743,60126,60836",6.66666666666667,"60001,60743,60126,60836","5,10,5",6.33333333333333,"5,5,9"
15123,70851,"Social",2.7,"M",5,5,5,"A","A","A",5,"A","60039,60843,60836",10,"60039,60843,60841,60836","0,5,25",13,"25,9,5"
15123,70861,"Social",2.7,"M",5,5,5,"A","A","A",5,"A","60002,60760,60799",7.66666666666667,"60002,60760,60275,60799","0,3,20",6.66666666666667,"0,5,15"
15123,70631,"Social",2.7,"M",50,10,10,"B","A","A",5,"A","60015,60836",5,"60015,60001,60841,60836","NA,5",11,"13,9"
15123,70610,"Social",2.7,"M",10,5,5,"A","A","A",5,"A","60016,60006,60751",3.33333333333333,"60016,60006,60275,60751","0,10,0",6.66666666666667,"5,10,5"
15123,70641,"Social",2.7,"M",10,15,10,"A","A","A",5,"A","60843,60764,60726,60716",18.75,"60843,60764,60726,60716","0,30,20,25",8.75,"0,10,20,5"
15123,70714,"Social",2.7,"M",5,6,6,"A","A","A",5,"A","60731,60843,60811,60778",7.5,"60731,60843,60811,60778","0,5,0,25",8.25,"25,3,0,5"
15123,70843,"Social",2.7,"M",25,5,5,"A","A","A",5,"A","60851,60641,60126,60714",6.25,"60851,60641,60126,60714","5,5,10,5",7.75,"5,5,15,6"
15124,70600,"Social",2.7,"F",10,10,NA,"A","A",NA,5,"A","60653,60642,60584,60551",13.75,"60653,60642,60584,60551","15,25,10,5",9.75,"9,10,15,5"
15124,70634,"Social",2.7,"F",5,5,3,"A","A","A",5,"A","60573,60520,60456,60445",9,"60573,60520,60456,60445","20,10,1,5",4,"0,10,1,5"
15124,70640,"Social",2.7,"F",30,NA,NA,"B",NA,NA,5,"A","60550,60456,60441",4,"60550,60456,60449,60441","2,10,0",5.66666666666667,"2,10,5"
15124,70594,"Social",2.7,"F",100,0,0,"A","A","A",5,"A","60701,60674,60551,60549",10,"60701,60674,60551,60549","0,30,0,10",11.25,"0,30,0,15"
15124,70647,"Social",2.7,"F",25,10,10,"B","B","B",5,"A","60712,60704,60677",6.66666666666667,"60712,60711,60704,60677","10,10,0",10,"15,15,0"
15124,70652,"Social",2.7,"F",10,9,5,"A","A","A",5,"A","60573,60551",7.5,"60711,60573,60565,60551","10,5",10,"15,5"
15124,70630,"Social",2.7,"F",20,24,22,"A","A","A",5,"A","60677,60653,60551",15,"60677,60653,60565,60551","10,25,10",13.3333333333333,"15,10,15"
15124,70642,"Social",2.7,"F",15,9,5,"A","A","A",5,"A","60600,60550,60507,60482",7.75,"60600,60550,60507,60482","10,1,0,20",4,"10,1,5,0"
15124,70670,"Social",2.7,"F",5,5,5,"A","A","A",5,"A","60704,60654,60653,60507",26.5,"60704,60654,60653,60507","70,10,25,1",9,"10,15,10,1"
15124,70674,"Social",2.7,"F",0,0,0,"A","A","A",5,"A","60594,60589,60445",40.0666666666667,"60622,60594,60589,60445","100,20,0.2",0.0666666666666667,"0,0,0.2"
15124,70677,"Social",2.7,"F",10,15,15,"A","B","A",5,"A","60690,60647,60630,60482",16.75,"60690,60647,60630,60482","25,20,2,20",9.75,"10,24,5,0"
15124,70654,"Social",2.7,"F",70,10,11,"C","A","A",5,"A","60712,60701,60670,60538",11.6666666666667,"60712,60701,60670,60538","5,30,0,NA",11.25,"5,30,0,10"
15124,70701,"Social",2.7,"F",30,30,20,"A","A","A",5,"A","60690,60654,60594,60563",50.5,"60690,60654,60594,60563","100,70,2,30",6.25,"0,10,5,10"
15124,70704,"Social",2.7,"F",10,15,10,"A","A","A",5,"A","60670,60647,60482",16.6666666666667,"60670,60647,60482,60457","25,5,20",5,"10,5,0"
15124,70712,"Social",2.7,"F",0,0,0,"A","A","A",5,"A","60654,60647,60591,60546",28.75,"60654,60647,60591,60546","25,70,5,15",9.5,"10,10,8,10"
15124,70690,"Social",2.7,"F",2,5,10,"A","A","A",5,"A","60701,60677,60584",15,"60701,60677,60622,60584","10,30,5",16.6666666666667,"15,30,5"
15124,70441,"Social",2.7,"F",2,2,2,"A","A","A",5,"A","60640,60573,60550,60523",8.75,"60640,60573,60550,60523","30,0,0,5",5,"NA,NA,5,5"
15124,70445,"Social",2.7,"F",20,0,0,"A","A","A",5,"A","60674,60634,60577,60546",2.5,"60674,60634,60577,60546","5,0,5,0",3.25,"5,0,8,0"
15124,70456,"Social",2.7,"F",10,10,5,"A","A","A",5,"A","60640,60634,60546,60520",10.25,"60640,60634,60546,60520","5,30,1,5",4.66666666666667,"5,NA,1,8"
15124,70653,"Social",2.7,"F",25,10,10,"A","A","A",5,"A","60670,60630,60600,60577",8.75,"60670,60630,60600,60577","10,20,5,0",9.75,"10,24,5,0"
15124,70507,"Social",2.7,"F",1,1,NA,"A","A",NA,5,"A","60670,60642",10,"60670,60642,60622,60565","15,5",7,"9,5"
15124,70520,"Social",2.7,"F",1,1,1,"A","A","A",5,"A","60634,60563,60549,60456",11.25,"60634,60563,60549,60456","5,10,0,30",6.25,"5,10,0,10"
15124,70523,"Social",2.7,"F",0,NA,NA,"A",NA,NA,5,"A","60549,60441",1,"60711,60565,60549,60441","2,0",1,"2,0"
15124,70538,"Social",2.7,"F",NA,10,NA,NA,"A",NA,5,"A","60654,60584,60577",25,"60654,60584,60577,60449","70,0,5",5,"10,0,5"
15124,70546,"Social",2.7,"F",5,8,3,"A","A","A",5,"A","60712,60456,60445",10,"60712,60457,60456,60445","0,20,10",3.33333333333333,"0,0,10"
15124,70549,"Social",2.7,"F",0,0,0,"A","A","A",5,"A","60594,60523,60520",33.6666666666667,"60594,60523,60520,60449","100,1,0",0.5,"0,1,NA"
15124,70550,"Social",2.7,"F",0,5,0,"A","A","A",5,"A","60642,60640,60589,60441",11.8,"60642,60640,60589,60441","30,15,2,0.2",3.73333333333333,"NA,9,2,0.2"
15124,70551,"Social",2.7,"F",10,15,10,"A","A","A",5,"A","60652,60630,60600,60594",35,"60652,60630,60600,60594","10,100,10,20",10.75,"10,0,9,24"
15124,70563,"Social",2.7,"F",30,10,5,"A","B","A",5,"A","60701,60591,60520",15.3333333333333,"60701,60591,60520,60457","30,1,15",13.6666666666667,"30,1,10"
15124,70573,"Social",2.7,"F",5,5,5,"B","A","A",5,"A","60652,60634,60584,60441",5.5,"60652,60634,60584,60441","5,10,2,5",5.25,"5,9,2,5"
15124,70577,"Social",2.7,"F",0,0,0,"A","A","A",5,"A","60653,60589,60538,60445",15.0666666666667,"60653,60589,60538,60445","20,25,NA,0.2",5.05,"0,10,10,0.2"
15124,70584,"Social",2.7,"F",5,5,6,"A","A","A",5,"A","60690,60600,60573,60538",5.66666666666667,"60690,60600,60573,60538","10,2,NA,5",7.5,"10,5,10,5"
15124,70482,"Social",2.7,"F",20,0,0,"A","A","A",5,"A","60704,60677,60642",11.6666666666667,"60704,60677,60642,60457","15,10,10",13,"9,15,15"
15124,70589,"Social",2.7,"F",0.2,0.2,0.2,"A","A","A",5,"A","60674,60591,60577,60550",3.75,"60674,60591,60577,60550","0,0,0,15",3.75,"0,5,0,10"
15124,70591,"Social",2.7,"F",15,10,5,"A","A","A",5,"A","60712,60589,60563",10.0666666666667,"60712,60622,60589,60563","0,30,0.2",3.4,"0,10,0.2"
